No.,Time,Source,Destination,Protocol,Length,Info,SourcePort,DestinationPort
14530,74.36771,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14531,74.371974,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14532,74.371974,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14533,74.371974,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14534,74.371974,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14535,74.371974,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14536,74.371974,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14537,74.371974,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14538,74.371974,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14539,74.372365,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14540,74.373505,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14541,74.373505,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14542,74.373505,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14543,74.373505,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14544,74.373624,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14545,74.373705,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14546,74.375841,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14547,74.387346,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14548,74.387346,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14549,74.387346,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14550,74.3884,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14551,74.3884,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14552,74.3884,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14553,74.3884,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14554,74.38861,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14555,74.389706,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14556,74.389706,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14557,74.389706,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14558,74.389876,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14559,74.391344,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14560,74.392522,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14561,74.392522,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14562,74.392522,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14563,74.392522,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14564,74.392522,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14565,74.392522,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14566,74.392522,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14567,74.392522,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14568,74.393737,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14569,74.393737,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14570,74.393737,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14571,74.393737,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14572,74.393737,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14573,74.393938,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14574,74.395411,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14575,74.401203,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14576,74.401203,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14577,74.401203,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14578,74.401203,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14579,74.401203,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14580,74.401203,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14581,74.401203,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14582,74.401203,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14583,74.401203,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14584,74.401203,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14585,74.401203,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14586,74.401203,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14587,74.401203,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14588,74.401624,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14589,74.403499,192.168.1.41,117.219.237.13,QUIC,76,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14590,74.405951,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14591,74.405951,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14592,74.405951,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14593,74.405951,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14594,74.405951,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14595,74.405951,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14596,74.407616,192.168.1.41,117.219.237.13,QUIC,76,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14597,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14598,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14599,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14600,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14601,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14602,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14603,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14604,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14605,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14606,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14607,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14608,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14609,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14610,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14611,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14612,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14613,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14614,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14615,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14616,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14617,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14618,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14619,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14620,74.410796,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14621,74.411143,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14622,74.411348,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14623,74.411639,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14624,74.413625,192.168.1.41,117.219.237.13,QUIC,81,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14625,74.416216,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14626,74.416216,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14627,74.416216,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14628,74.416216,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14629,74.416216,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14630,74.418009,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14631,74.418009,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14632,74.418009,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14633,74.418362,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14634,74.42062,192.168.1.41,117.219.237.13,QUIC,76,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14635,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14636,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14637,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14638,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14639,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14640,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14641,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14642,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14643,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14644,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14645,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14646,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14647,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14648,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14649,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14650,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14651,74.422267,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14652,74.422846,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14653,74.423446,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14654,74.423446,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14655,74.423446,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14656,74.423446,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14657,74.423446,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14658,74.423446,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14659,74.423676,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14660,74.425859,192.168.1.41,117.219.237.13,QUIC,76,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14661,74.426055,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14662,74.426055,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14663,74.426055,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14664,74.426055,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14665,74.426055,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14666,74.426055,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14667,74.426055,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14668,74.426055,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14669,74.426055,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14670,74.426055,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14671,74.426496,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14672,74.42749,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14673,74.42749,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14674,74.42749,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14675,74.42749,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14676,74.42749,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14677,74.42749,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14678,74.428789,192.168.1.41,117.219.237.13,QUIC,76,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14679,74.439592,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14680,74.439592,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14681,74.439592,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14682,74.439592,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14683,74.441828,192.168.1.41,117.219.237.13,QUIC,76,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14684,74.442643,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14685,74.442643,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14686,74.442643,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14687,74.442643,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14688,74.442643,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14689,74.442643,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14690,74.442643,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14691,74.442643,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14692,74.442643,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14693,74.442643,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14694,74.442643,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14695,74.443089,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14696,74.444237,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14697,74.444237,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14698,74.444237,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14699,74.444237,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14700,74.444237,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14701,74.444442,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14702,74.445466,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14703,74.445466,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14704,74.445466,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14705,74.445466,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14706,74.445466,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14707,74.445664,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14708,74.447909,192.168.1.41,117.219.237.13,QUIC,76,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14709,74.453893,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14710,74.453893,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14711,74.453893,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14712,74.453893,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14713,74.453893,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14714,74.453893,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14715,74.453893,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14716,74.453893,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14717,74.453893,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14718,74.453893,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14719,74.453893,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14720,74.453893,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14721,74.453893,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14722,74.454414,192.168.1.41,117.219.237.13,QUIC,75,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14723,74.455964,192.168.1.41,117.219.237.13,QUIC,76,"Protected Payload (KP0), DCID=1913647bd5ca6cd6",59613,443
14724,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14725,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14726,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14727,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14728,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14729,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14730,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14731,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14732,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14733,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14734,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14735,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14736,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14737,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14738,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14739,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14740,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14741,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
14742,74.462053,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,59613
